"","bclim12","bclim14","bclim15","bclim18","bclim19","bclim3","bclim6","bclim7","bclim8","bclim9"
"137",329,1,89.1834030151367,11,175,44.6238861083984,0.38400000333786,32.8800010681152,7.99000024795532,23.4393329620361
"138",310,4,51.2173347473145,81,97,48.2383308410645,1.11199998855591,39.015998840332,11.8166666030884,22.466667175293
"139",116,1,63.5005149841309,10,54,47.7053260803223,-1.13199996948242,37.9720001220703,8.3546667098999,22.7959995269775
"140",353,2,101.637420654297,144,25,59.257926940918,5.16400003433228,30.6079998016357,25.2746658325195,19.9053325653076
"141",196,1,81.1554183959961,8,101,42.8814582824707,0.240000009536743,35.6439971923828,9.2180004119873,23.5733337402344
"142",354,1,82.7975845336914,23,183,47.1887664794922,-1.14800000190735,35.5359992980957,7.72733306884766,23.5286674499512
"143",135,1,78.7717590332031,7,69,45.4894104003906,-1.22399997711182,38.3319969177246,8.1793327331543,23.4906673431396
"144",85,2,45.2114791870117,19,34,42.1214752197266,0.11600000411272,41.7759971618652,11.5686664581299,23.8553333282471
"145",487,1,88.3848724365234,14,248,54.7264785766602,0.931999981403351,31.8559989929199,9.01599979400635,20.3806667327881
"146",100,1,49.2758331298828,27,36,41.8091163635254,1.46800005435944,40.2480010986328,10.0286664962769,23.8573341369629
"147",149,1,78.5239334106445,7,77,46.1812438964844,-1.40400004386902,38.371997833252,7.66400003433228,23.2800006866455
"148",284,1,72.1355133056641,35,140,49.2362823486328,2.71199989318848,33.5640029907227,10.8839998245239,22.7053337097168
"149",304,2,74.4911804199219,32,151,49.7096176147461,2.55599999427795,33.4039993286133,10.5799999237061,21.9946670532227
"150",533,2,76.6970901489258,51,263,48.9152793884277,0.296000003814697,31.7440013885498,7.37866687774658,19.0446662902832
"151",113,0,70.2427978515625,53,37,47.767749786377,6.39583349227905,28.8541660308838,29.189582824707,22.1527786254883
"152",318,2,62.1285362243652,53,146,48.8912506103516,0.916000008583069,34.8439979553223,8.39266681671143,22.2493324279785
"153",304,2,64.8574905395508,48,142,48.1710319519043,1.00800001621246,34.9560012817383,8.61466693878174,22.5266666412354
"154",163,1,82.3614349365234,7,85,43.6547431945801,-1.36000001430511,37.7919998168945,9.27266693115234,23.6433334350586
"155",341,1,94.3244171142578,11,190,48.0914459228516,2.34400010108948,32.1359977722168,10.2546663284302,24.4346675872803
"156",192,1,84.0542373657227,7,101,43.9812850952148,-1.13999998569489,37.2559967041016,9.39599990844727,23.5939998626709
"157",284,1,72.1355133056641,35,140,49.2362823486328,2.71199989318848,33.5640029907227,10.8839998245239,22.7053337097168
"158",308,2,55.5831680297852,64,130,47.6047325134277,1.06400001049042,34.5960006713867,9.03600025177002,18.3000011444092
