bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,elevation
19.8129158,30.85299873,6.931666851,265.1000061,29.89999962,3,49.06525803,63.29999924,15,46.20000076,53.29999924,12.99374962,33.12129211,783.4224854,37.24000168,2.309999943,33.74100113,10.98516655,21.66666603,1327.0802
17.63595772,28.86016655,7.953333378,223.9499969,31,4,46.47872162,76,18,58.90000153,65,12.54733372,35.86575317,823.3825684,37.42000198,-0.899999976,38.54000092,9.256667137,21.5031662,916.0973511
17.70420837,28.66516685,7.719166756,210.0700073,31,4,46.99203873,77,19,54,64,15.90091705,39.76450729,871.4168091,38.10499954,-1.899999976,39.56999969,9.359999657,21.60833359,935.7901001
15.89687538,27.85949898,7.103333473,220.0500031,33,4,45.59340286,78,23,59,67,13.24958324,38.58726501,765.0923462,35.09000015,-1.355000019,35.09000015,24.33799934,16.90366745,1201.665527
17.09824944,27.25566673,5.734833241,332.75,50.72000122,6,44.91504669,121.5500031,25.18000031,78,76.05000305,12.50708294,38.32442474,812.4240112,28.83499908,-1.629999995,35.90999985,22.19516563,17.81416702,1107.607422
17.60354233,27.82583427,7.209166527,219.0500031,34,5,45.49710083,74,20,58,67,16.7939167,40.48371887,840.5508423,35.97299957,-1.909999967,37.09999847,9.113333702,21.12750053,925.0334473
17.57333374,28.85949898,7.139500141,216.0299988,33,4,45.5960083,74.09999847,21,58,64,18.3358326,44.00480652,876.6086426,39.38999939,-3.890000105,43.2480011,8.978333473,21.21666718,866.3202515
14.82374954,24.72416687,6.258833408,263.6199951,45.59999847,6,46.09390259,92.83000183,31,80.12999725,71.09999847,16.28791618,42.70075989,822.7828979,33.66999817,-2.980999947,38.45100021,25.65116692,18.7658329,1189.369751
14.30020809,21.05999947,8.568666458,497.8299866,103.8000031,1,96.32117462,295.75,5,13,279.3599854,18.42333412,57.84387589,519.5031128,29.70300102,-1.849999905,32.34999847,9.357833862,20.90416718,434.1306763
15.00687504,20.49250031,8.902500153,504.1799927,96.5,1,95.24951172,293.6499939,5,13,281.5,16.87791634,56.75958633,499.4987183,29.84999847,-1.570000052,32.25,9.511833191,20.27599907,574.1868896
14.69133377,20.63783264,8.301000595,521.0100098,105.1200027,1,93.72476196,262.5499878,5,13,268.6900024,17.70708275,55.37648392,524.1298218,30.53899956,-1.465000033,30.54999924,9.017167091,20.10000038,670.6486206
15.11041641,22.18050003,8.635000229,427.5,87.87000275,1,93.12593079,265.6300049,5,13,245.6600037,19.06999969,54.69901657,582.6109619,32.5,-2.200000048,34.65000153,9.827500343,21.65766716,573.0527954
15.22274971,22.15416718,8.230833054,412.3900146,84.09999847,1,92.44702911,248.5399933,5,13,237.4100037,18.2246666,53.9046402,581.4725952,32.72000122,-2.200000048,34.5,9.415833473,22.07883263,500.1374817
14.95133305,22.89666748,7.851333141,440.8299866,85,1,88.8860321,254.7899933,5,14,230.6300049,17.90250015,53.36604309,624.723938,32.34000015,-3.200000048,34.81999969,8.800000191,22.91833305,712.9451294
15.75187492,21.71916771,7.563000202,566.0499878,95.30000305,1,88.33188629,268.6000061,7,14,276.7799988,16.52441597,51.40636826,619.9012451,31.44999886,-2.5,33.12799835,8.441666603,21.93400002,939.9367065
14.73533344,22.46750069,7.27850008,510.9400024,87.5,1,88.20783997,247.5700073,4.630000114,14,244.8500061,16.37866592,50.57741165,619.1589966,31.30699921,-1.850000024,33.93999863,8.51883316,22.39916611,650.3309326
18.47304153,27.42433357,9.902667046,192.6199951,37.86999893,0.899999976,78.03063965,101.4400024,4.900000095,4.900000095,85.54000092,15.95141697,44.80655289,722.5150146,35.95999908,0.360000014,35.59999847,11.58699989,27.42433357,246.2762604
18.67916679,26.92783356,10.20666695,229.9400024,39.59999847,1,77.85072327,100.8000031,5,5,84.84999847,17.14999962,46.83238602,718.5617676,37.1210022,0,36.62599945,11.90250015,27.72449875,352.1245422
16.18437576,23.33033371,8.4375,227.25,57.54999924,1,78.7539978,173.4499969,8,8,114,14.44733334,47.19491959,719.2748413,33.26900101,0.400000006,33.85499954,10.69349957,23.19583321,781.2786865
12.68424988,22.36166573,5.965666771,322.9400024,72.40000153,1,79.96596527,198.6000061,9,18,174.4499969,14.13866711,48.30513763,631.5775146,30.36499977,-1.034999967,29.73999977,7.716333389,22.09033394,816.7763672
13.83295822,19.20899963,3.902499914,592.5999756,79.25,2,81.91806793,314.8099976,13,20,199.8999939,12.45208359,45.64003372,602.5462646,26.90500069,-1.449999928,28.28100014,4.371666908,17.37150002,1448.156372
12.49795818,21.78333282,6.476666451,517.4199829,60.81000137,2,79.3680954,164.1999969,12,19,176.0500031,15.1123333,46.05260849,630.333313,28.63500023,-3.00999999,31.63800049,6.643166542,20.6123333,1323.916748
9.051416397,16.71916771,4.075166702,491.4500122,114.6999969,2,79.07315063,322.0899963,17.20000076,25.39999962,202.1000061,11.06075001,43.21615601,640.1159668,23.96500015,-2.329999924,28.49500084,1.921166658,16.5858326,1668.560791
12.74754143,21.12916756,4.809999943,276.5,67.84999847,3,80.10334015,210.75,14,22,146.5200043,16.27208328,43.61300278,714.2689819,30.75499916,-3.579999924,35.49700165,4.897500038,19.97999954,1336.138062
12.3239584,22.47500038,5.939166546,269.7000122,55.29999924,3,78.14489746,182,14,25,182,14.85633278,43.48283005,720.9450684,30.125,-3.420000076,33.86000061,5.605833054,18.87666702,1609.463257
16.02041626,24.80133247,7.979000092,185.6999969,34.09999847,2,75.12166595,94.06999969,10,14,103.3700027,15.47916698,43.24556732,756.6438599,34.09999847,-2.079999924,35.28499985,7.830500126,22.07049942,1193.544312
16.31837463,25.97999954,7.191666603,167.8999939,28.70000076,1,74.75621033,85.30000305,8,13,77.84999847,16.48749924,41.88676071,785.2686768,34.75,-1.560000062,37.47999954,9.207500458,23.97916603,991.0906372
16.4764576,26.00066566,6.6875,163.5,20.89999962,2,73.5789032,83.25,8,13,81.59999847,13.22916698,39.4398613,767.0043945,35.04999924,0.200000003,33.3350029,9.204166412,22.47750092,1031.950317
17.22204208,26.88500023,9.205166817,87.08999634,18,1,67.64590454,45,7,10,45,14.62166691,43.59589005,777.5906372,38.11000061,-0.670000017,38.89400101,8.80166626,23.62249947,718.0938721
17.76708412,26.47333336,8.551667213,111.1800003,19,1,71.90246582,48.54999924,5,10,57.20000076,16.16875076,40.00940704,807.2376709,35.11000061,-1.5,38.4090004,8.551667213,25.69000053,818.3300171
16.70495796,27.36583328,7.857833385,130,23.29999924,1,68.45734406,68.84999847,7,13,63.79999924,15.75291634,41.43355942,799.5449829,35.74900055,-1.5,36.81000137,9.470833778,24.71500015,1035.83667
17.87483406,27.80083275,8.014666557,111.2699966,17.5,1,67.26157379,59.25,7,13,50.79999924,13.49633312,40.20752716,813.3956299,34.04899979,-0.800000012,34.34499741,9.345000267,24.41666603,1041.811157
18.33229256,29.12583351,8.41966629,89.5,16,1,61.90356827,42,8,13,42,17.2970829,41.68431854,812.4661255,37.77999878,-1.75,39.18000031,8.600500107,24.60583305,827.7888184
18.03966713,28.80866623,7.429166794,152.5299988,18.89999962,2,60.79794693,84,11,15,71.66000366,15.55258369,40.80327988,803.2138062,35.60499954,-2.289999962,37.39500046,8.313833237,23.70666695,1182.552246
16.45458412,27.61149979,8.618332863,163.0899963,18,2,55.24076843,74.94999695,13,18,47.09999847,14.92958355,42.97334671,805.9341431,35.93700027,-2.400000095,36.56499863,8.530833244,23.78499985,824.2605591
18.04000092,25.40299988,7.124166965,135.3000031,22.5,2,56.59358215,85.25,13,21,92.12999725,15.50549984,40.51621246,782.0480347,33.22000122,-1.470000029,35.2480011,8.947500229,23.22416687,1228.700928
16.94333267,27.84833336,7.479166508,123.25,20,2,53.21285248,51.5,11,21,56,16.56875038,42.35355759,826.6016846,36.99499893,-1.799999952,38.79000092,8.95249939,20.63916779,1151.67749
16.95249939,27.79999924,7.289999962,135.3999939,20,2,51.38363647,56.70000076,13,23,55,15.52208328,41.3188591,825.1744995,36.45999908,-1.899999976,38.52000046,9.330833435,23.46100044,1011.117798
17.14891624,27.74166679,7.684999943,127,19,2,50.44007874,55.90000153,13,23,54.70000076,16.56616592,42.30817795,840.5056152,37.15999985,-2,38.78499985,9.302833557,20.48233414,952.3244019
17.39274979,27.23266602,6.727666855,126.7699966,19,2,49.43842697,57.90000153,13,25,50.29999924,15.95291615,40.88972092,801.1647949,37.10000229,-2,39.06599808,9.372833252,20.37666702,1301.448364
16.78466606,26.70750046,6.664999962,172.4499969,24,2,48.12528992,68.09999847,16.5,28.20000076,64.19999695,13.93066692,39.40606308,826.1635132,34.38000107,-2.200000048,37.25,9.205166817,19.87100029,1163.471313
18.44437599,26.77916718,7.781666756,138.0200043,19,2,46.21062469,49.79999924,14,30,56.25,14.7458334,40.69804001,808.0111694,37.54999924,-0.680000007,37.38000107,10.15333366,21.03499985,961.4727173
18.74225044,28.0668335,7.638333321,129.3500061,17.5,2,47.87148666,45.20000076,12,29.5,80,15.29791641,38.79043198,770.5359497,35.38899994,0.210000008,38.43000031,7.110833168,21.9746666,939.1706543
16.97866631,29.06416702,10.16866684,105,14.30000019,2,46.63798523,36.90000153,7.599999905,18.89999962,36.90000153,14.4491663,39.46843338,888.0787354,39.15999985,0.939999998,33.89799881,10.00916672,23.75666618,1231.380371
21.4904995,32.95183182,10.81483364,76.19999695,11,1,46.21226501,30.10000038,7,19,28,16.93558311,41.18307877,909.5625,42.27000046,0.899999976,41.37099838,12.76583385,25.24183273,355.6502075
20.5814991,32.44166565,10.06083298,108.8000031,15,1,47.28250122,31,7,27,30,15.71158314,39.72893906,857.9743042,41.93999863,0.460000008,40.84000015,10.99133301,21.98250008,447.5128784
17.18429184,27.56283379,8.98216629,163.1000061,20.89999962,2,45.20428085,48.40000153,12,34.40000153,54.29999924,14.65333366,39.46751785,836.6812744,37.52700043,-1.399999976,35.77600098,9.736666679,20.10283279,996.2190552
16.31220818,26.73749924,7.754499912,145.8300018,28,3,44.87171555,65,18,54.5,64.05000305,14.51875019,39.40018082,811.4650879,34.49300003,-0.899999976,36.02600098,7.66833353,19.82083321,1281.419312
16.38762474,26.85633278,6.858333588,167.1499939,28,3,45.12915039,64.80000305,18,58,62.90000153,14.66666698,38.59714127,817.6113281,36.09000015,-2.390000105,38.57500076,8.090000153,18.74316597,1202.483887
17.15541649,27.31666565,7.019999981,177,28,3,43.86610031,61,18,48,56,16.38775063,41.83067703,844.3283081,36.13000107,-3.049999952,38.93999863,8.19833374,19.46666718,1135.581787
14.13333321,26.02499962,5.420833588,264.25,38.09999847,5,45.19154358,75.61000061,26.10000038,83.25,80.95999908,13.1208334,37.90486908,789.6865845,32.05099869,-2.900000095,35.66500092,26.02499962,16.173666,1607.267578
18.35187531,27.86083412,7.898333549,148.1499939,25.89999962,2,46.06160355,60.31000137,13,41.90000153,49.5,13.49250031,37.14694595,872.4871826,38.34999847,-1.549999952,39.89500046,9.726666451,20.41766739,868.7229614
18.49625015,29.68499947,8.004166603,147,23,2,47.86698532,54.81000137,13,39,46,16.61199951,41.12370682,885.1373291,39.37000275,-2.079999924,41.43999863,9.923333168,22.28166771,843.1218872
17.44020844,29.41500092,7.800000191,173.0299988,25,3,48.66013336,64.5,14,43.70000076,57.5,14.53749943,38.74509811,863.6154785,36.97000122,-1.299999952,38.45999908,9.590499878,22.0391674,1027.683838
15.74916649,24.03666687,6.339166641,223.5,37.09999847,5,47.12647629,78.80000305,21,64.80000305,64.83000183,13.86349964,38.63759613,798.494812,32.83499908,-2.309999943,34.09999847,7.887499809,18.06833267,1694.968872
16.91229248,26.19433403,7.072000027,216.5,32,4,46.94019318,80,21.10000038,60.70000076,71,13.84375,38.87191391,782.2861938,33.95999908,-1.590000033,34.79000092,7.179999828,18.33333397,1197.094116
18.23787498,27.83733368,8.135000229,190.6000061,30,3,49.07136154,77,17,57.09999847,65,14.61366653,38.85301208,810.5411987,35.06000137,-1.600000024,37.06000137,9,20.52666664,1048.011963
18.15041733,28.21500015,7.986000061,195.2700043,28,3,50.52565002,71.90000153,17,51,64,14.77166653,40.41802216,826.791626,35.53499985,-0.610000014,37.36999893,10.01866627,21.0909996,917.6241455
19.55262566,30.67000008,9.586667061,179.9499969,23.89999962,2,50.41043091,61.40000153,14,38.5,55.70000076,13.66399956,36.24235916,871.8781128,37.95000076,1.779999971,35.47999954,12.22583294,23.69583321,667.977417
20.67883301,30.3516674,10.33083344,173.4600067,24.20000076,3,47.24199677,61.40000153,15,49.65000153,59.79999924,12.98541641,35.17936325,838.9928589,37.92300034,2.350000143,34.27500153,11.79500008,22.79616737,855.6843262
17.85695839,28.35783386,7.717833519,215,32,4,47.57655334,80,19,58,70,12.53833294,37.81597137,817.00177,36.125,-0.25,36.86999893,9.432499886,21.13500023,941.9248657
17.22904205,28.15083313,7.664999962,210.8000031,32,4,47.40250015,78,19,56,65,14.8479166,39.01364517,862.9141235,36.18000031,-1.899999976,38.22000122,8.934000015,20.68666649,991.2321777
16.67570877,28.00966644,6.586666584,244.8600006,35,5,45.49790955,84.90000153,23,61.29999924,73,13.68816662,38.96709824,794.4061279,33.72499847,-2.019999981,36.6609993,7.845833302,20.35000038,1036.471802
15.0735836,21.99499893,5.712500095,298.2099915,45.40000153,6,45.51186752,88,29.54999924,84.80000305,85.68000031,13.44999981,39.71555328,748.5001831,31.40999985,-2,32.95999908,8.167500496,14.44033337,1340.057983
15.65216637,26.04833221,6.164333344,281.230011,40.40000153,6,45.02277374,97.25,32.59999847,79.58999634,89.65000153,13.71041679,40.51260376,799.697876,34.11899948,-2.200000048,35.66500092,23.24966621,18.42749977,1315.506958
17.49583435,26.91166687,7.228333473,225.3999939,35,5,44.90143204,77,22,62,67,15.08216667,40.78175354,816.1297607,38.32999802,-2.356999874,38.75899887,26.41666603,20.69833374,933.3937988
17.41041756,28.55150032,7.025000095,225.5,35,5,45.01123428,77.09999847,22,62,67,18.19916725,43.47554016,862.5269165,38.62999725,-3.5,39.95999908,27.75083351,20.96166611,904.1591187
16.10874939,26.03999901,6.471666813,258.3500061,47.5,6,46.65491486,99.23999786,26,84.87000275,73.09999847,16.2472496,42.83392334,817.9355469,34.89199829,-2.710000038,38.59999847,24.74250031,19.16316605,1162.368408
15.22070885,25.00083351,5.68083334,276.4100037,47.84999847,6,48.2827034,103.6399994,28.09000015,86.69999695,76.36000061,17.01791763,44.29891586,796.2965698,34.35499954,-3.862999916,38.44000244,25.01799965,17.71750069,1185.563843
13.83016682,20.32299995,8.196332932,525.7999878,106.9000015,1,93.53909302,300.7000122,5,14,287.3999939,16.40116692,55.5194931,499.5533142,28.68000031,-0.861000001,29.54100037,8.956500053,19.97616577,620.8099976
13.97058296,20.57166672,8.369999886,499.7999878,99.69999695,1,93.41370392,292.9500122,5,13,284.8999939,16.55916595,57.12032318,511.5600281,29.59000015,-1.621000051,30.25,9.0625,20.20666695,489.6409912
14.07312489,20.69000053,7.741666794,562.8800049,101.4000015,1,91.56526947,312.019989,5,14,311.7099915,16.24116707,53.61727142,516.5284424,28.47200012,-1.529999971,30.72999954,8.203332901,20.2033329,607.6064453
14.93833351,21.86616707,8.028833389,441.8999939,90.69999695,1,92.16332245,268.25,5,12,263.269989,17.05475044,53.25650024,547.4577026,31.46999931,-1.230000019,33.09999847,8.278333664,21.89599991,580.6518555
14.29441643,23.05666733,7.724999905,436.5599976,84,0,91.42235565,234.8000031,4,12,228.1000061,18.15166664,53.32671356,642.052063,33.22999954,-3.410000086,36.68999863,8.83833313,23.01833344,622.7728882
15.34862518,23.45499992,8.010000229,451.25,82.90000153,1,90.64884949,234.6999969,4,14,223.8000031,19.28350067,53.23032761,644.2205811,33.61999893,-2.809999943,35.20899963,8.715000153,23.28249931,670.2757568
14.89604187,21.59883308,7.438333511,559.2199707,109.0999985,1,87.60044861,235.0299988,7,17,298.5700073,18.24333382,53.09952927,603.7861938,33.00999832,-2.49000001,32.04999924,8.384666443,21.20916748,1031.711304
13.51274967,22.1016674,7.875833511,426.4500122,78.40000153,1,86.97315979,320.6700134,6.300000191,8.050000191,218.3600006,17.33500099,51.6726799,601.3220215,29.36499977,-2.629999876,33.83099747,7.684999943,23.35316658,1166.169556
18.17499924,27.13733292,9.892666817,223.5500031,44.29000092,1,78.0934906,117.1699982,6,6,98.83999634,16.04966736,45.45107651,712.6863403,35.25999832,0.350000024,35.31100082,11.35583305,27.13733292,360.0004883
18.44691658,26.97500038,9.849999428,227.6000061,49.5,1,78.75075531,125.4400024,6,6,113.0999985,16.25,46.04627609,700.1506958,35.3900032,0.300000012,35.34500122,11.27499962,26.97500038,353.7938538
18.03125,24.78683281,8.44833374,334.3299866,62,1,80.45642853,189.5399933,6,6,100,14.4570837,46.64258957,648.6524658,31.71000099,0.210000008,33.93099976,11.10416698,25.9121666,519.6652222
14.5340414,21.99250031,9.007666588,376.8999939,64.34999847,2,79.67893219,169.8899994,11,18,156.1499939,14.64791679,44.47403336,650.6082153,29.48999977,0.799999952,29.97700119,8.123332977,22.45583344,873.4287109
13.765625,21.85383415,7.231333256,307.1000061,63.20000076,2,80.490242,174.1000061,14,19,135.1999969,14.07458305,46.54511261,611.8183594,29.18499947,-1.480000019,30.63400078,6.625500202,21.86599922,1073.069214
12.89520836,22.65416718,7.370833397,260.2999878,48,2,76.83029938,132.9700012,12,18,127.4499969,14.56649971,45.17498398,642.3087158,31.85000038,-0.849999964,33.11199951,7.862499714,22.375,1281.986084
13.90195847,22.00933266,5.533333302,281.0499878,46.29999924,3,78.08002472,138.25,13,22,131.3999939,15.98374939,45.52479553,709.6629028,29.12999916,-2.5,34.27999878,6.731666565,19.05316734,1626.666382
16.92333412,24.47249985,7.909166813,275.75,41.25,2,77.24495697,142.9499969,7,12,128.8200073,15.22649956,42.64553833,724.5404663,30.76799965,-1.299999952,33.34999847,7.172500134,21.3283329,1578.616699
17.12620926,27.37750053,8.604833603,158.1499939,28.5,1,76.50474548,71.5,6,10,96.59999847,14.38175011,42.86532974,754.4259033,34.32600021,-0.49000001,34,8.771666527,23.20166588,916.1407471
18.56875038,28.73500061,8.749333382,101.5,20.39999962,1,72.59494019,53.79999924,6,8,57.59999847,17.767416,41.59722519,798.2764893,38.69000244,0.209000006,36.33100128,9.294166565,24.91333389,595.2329712
18.63562584,28.75,9.168999672,90.15000153,18,1,70.82967377,46,4,8,46,16.71458244,41.78092194,766.041748,38.33000183,-0.200000003,38.56000137,8.753333092,26.35833359,584.8222046
16.50012589,27.76000023,8.898333549,88.15000153,18,1,73.614151,45,5,10,45,16.37958336,43.2321167,807.4118042,38.63000107,-1.600000024,38.58100128,8.725000381,26.49666595,747.5397949
16.38333321,27.08083344,7.61833334,162.25,20.79999924,1,73.62302399,95.08999634,7,13,86.75,15.97041702,42.0211525,814.3690186,34.23500061,-1.5,35.96500015,8.655833244,23.63583374,1182.702759
17.09733391,27.15683365,7.866666794,147.9499969,24.89999962,1,64.90070343,67.15000153,7,13,64.58000183,13.31983376,41.24855423,787.6380005,34.95299911,-1.289999962,36.24300003,9.541666985,24.54249954,1041.761841
18.00816727,28.16883278,8.326666832,86,17,1,64.12427521,43,5,11,43,17.01799965,45.36213684,813.1627808,39.09999847,-0.800000012,41.79999924,8.279999733,25.80983353,845.5480957
16.74291611,26.15833282,7.270666599,139.6199951,20.29999924,2,64.18320465,67.08000183,12,15,70.75,15.56174946,43.44729614,806.0209961,34.79999924,-2.200000048,36.61000061,8.208333015,23.39100075,1032.180542
15.67437458,26.12666702,6.690833092,198.3399963,24.10000038,2,62.80067062,81.25,12,19,73.69999695,15.42708302,44.63249969,804.6109619,34.54000092,-2.200000048,36.78499985,8.125833511,23.38333321,1155.363037
16.97783279,27.42583275,7.679166794,139.1300049,20,2,54.55571747,53.29999924,11,19,58.40000153,18.44033241,44.37356567,822.9899902,37.09999847,-2.200000048,40.20999908,7.911499977,24.86499977,997.1955566
17.43291664,27.88999939,7.968333244,119.1999969,20,2,53.64999008,54,11,19,53,18.47175026,45.05165482,830.1845093,38.49000168,-2.309999943,40.38000107,9.410833359,24.49983406,944.9889526
16.6135006,27.63933372,7.559999943,131.5,21,2,55.80918121,63.54999924,13,21,69.93000031,17.10783386,44.17243195,815.1647339,37.30899811,-1.700000048,40.38000107,9.107500076,19.95833397,1039.667236
17.43520737,27.75666618,7.404666901,122.5,20,2,52.91508865,53.5,11,21,53.5,16.65816689,44.0158844,830.1029663,37.96500015,-2.970000029,40.63499832,9.250833511,20.67083359,1040.407227
16.65295792,27.20149994,7.652166843,166.8000031,21.60000038,2,56.04851532,68.34999847,14,26,79.44999695,13.95424938,41.46997833,819.2191162,35.04000092,-1.870000005,38.15100098,9.299166679,20.00416756,1261.013916
17.69737434,28.77883339,8.643166542,120.2200012,20.5,2,48.38214493,57,11,25,50.56999969,16.52166748,42.09713745,828.9718628,36.18000031,-0.969999969,38.31000137,9.794166565,21.10300064,904.0950928
18.75820923,28.95916748,8.850000381,113.9499969,15,2,51.63977051,43.29999924,10,23,41.5,16.9920826,41.57305908,821.5715332,38.5,-0.650000036,39.49499893,10.60666656,22.00916672,880.0889282
19.67137527,30.06666756,9.223999977,96.01999664,14,2,48.12434006,40.56999969,10,25,34,16.69708252,42.01175308,846.8165283,39.49000168,-0.390000015,39.93999863,11.09350014,22.37416649,776.2471313
19.72887421,30.18333244,9.729999542,91.59999847,14,1,47.3700943,38,8,25,40,17.02366638,42.12173843,853.3713989,38.88999939,-0.400000006,38.875,11.47083282,23.31016731,605.9680786
21.14374924,31.52950096,10.77500057,75.59999847,12,1,51.44051361,34.09999847,5,19,34.09999847,15.23833275,40.59150696,889.0144653,39.37400055,0.699999988,38.45800018,9.874166489,22.7753334,467.0450439
21.43645859,32.62916565,10.77066612,77,12.5,1,48.84294128,31.32999992,5,19,30.5,17.17016602,38.99399185,909.7841187,41.15499878,0.839999974,42.37999725,12.7531662,25.03333282,326.9433289
21.5640831,30.91866684,10.59666634,74.44999695,12,1,50.13188171,29.64999962,5,21,29.79000092,17.93558311,42.22180939,866.4399414,42.45000076,0.140000001,42.40000153,10.15083313,24.90016747,570.7781982
19.48795891,30.86499977,10.24549961,138.4400024,16,2,48.96287537,41.29999924,8,27,36,16.51391602,40.0110054,823.246582,41.44000244,0.01,41.81000137,11.66333294,22.54333305,739.338501
19.08508301,28.36499977,9.109166145,118.3499985,21.10000038,2,46.66369247,50.20000076,11,50.20000076,51.5,14.49791622,40.48429108,853.9333496,38.59999847,-0.370000005,36.86999893,10.36466694,21.47833252,881.6455688
17.14254189,26.87416649,7.380833149,195.5,30,3,45.70898438,73.08999634,18,66,61.59999847,13.91399956,38.907341,818.1300049,35.74000168,-1.570000052,35.91899872,8.772500038,18.6451664,1016.064514
15.91712475,26.58833313,6.899499893,205.9499969,32,4,45.37210846,65,22,61,68,15.84700012,40.57202148,834.7510986,35.14999771,-3.200000048,38.36999893,7.755000114,18.86333275,1230.395386
14.20520878,24.69750023,5.576833248,248.1999969,37.29999924,5,44.90974426,83.44999695,25.29999924,79,78.44999695,13.85633278,39.00744629,799.5583496,32.60000229,-3.450000048,36.07500076,6.642833233,16.12133408,1215.544312
17.54916573,26.84166527,6.494666576,162.6999969,28,3,47.51521301,64,17,51.70000076,56.40000153,15.15966606,39.48744583,838.2209473,37.74499893,-1.899999976,38.20999908,9.129166603,21.28733253,1019.311096
18.3409996,28.88500023,7.390833378,171.9799957,25,3,48.83359528,55.5,14,44,53.40000153,14.58183289,38.71968079,841.5128784,37.56000137,-2,38.88999939,9.333000183,19.77250099,1012.355591
14.83500004,26.5063324,5.748333454,197.3999939,36.52999878,3,45.32991791,85.69000244,23,63.79999924,63.40000153,14.04158306,37.87553787,820.4788818,35.86000061,-2.700000048,36.20000076,7.175833225,19.67333412,1413.133057
15.48187542,24.37416649,6.284999847,249.1699982,40,5,46.12817001,87,26.70000076,69,79,13.77916718,39.83468246,781.3973999,31.21500015,-2.5,34.95000076,6.732500076,17.16250038,1467.634277
16.56500053,25.92916679,6.672166824,213.4499969,37.90000153,4,47.12708664,81.69999695,21,67.90000153,73,12.96749973,37.80963516,780.1616821,32.99000168,-0.189999998,35,7.424166679,18.83233261,1101.53125
17.58345795,29.7266674,8.568166733,185.6999969,28,2,50.35500336,66,14,48,64,14.4956665,36.31016159,815.7036743,35.09000015,0.170000002,36.13000107,10.70166683,21.2183342,1018.185059
19.18704224,29.78333282,9.10316658,174,26,2,50.4773407,66.30000305,14,46,57,15.51875019,40.28403854,846.2139282,38.27999878,-0.200000003,37.31000137,10.77583313,22.7733326,822.276062
19.12229156,29.89566612,8.986999512,177.6999969,26,2,49.34739304,67,14,46,59,14.78708363,39.24406052,846.1490479,38.40000153,-0.050000001,36.68500137,10.73083305,22.66583252,826.4942017
20.86833382,31.81100082,10.15183353,168.0500031,21.10000038,2,48.29439545,55.91999817,12,42.11000061,50.54999924,10.52583313,32.74550629,864.7786865,37.9600029,2.919000149,33.58600235,11.66100025,23.23133278,468.0430908
20.26270866,31.54333305,10.64666653,164.0500031,23.5,2,48.24020386,63.45000076,13,38.59999847,53.84999847,12.44916725,35.37318039,867.4940186,38.79499817,2.855000019,36.47499847,12.16250038,24.26916695,592.8280029
19.44958305,29.89466667,10.3166666,180.5,24.70000076,3,47.21668625,68.33000183,16,48.20000076,57.79999924,12.51250076,32.05548859,835.5976563,36.94299698,2.599999905,33.68199921,10.92650032,23.02566719,645.9453125
16.4252491,26.64383316,7.302500248,239.9799957,35.29999924,5,46.38939667,84,22.70000076,63.90000153,74.5,12.5270834,35.50411987,798.5597534,34.20000076,0.050000001,36.78899765,8.475832939,19.50833321,1131.00415
17.15395737,27.54833221,8.114999771,238.1000061,35,5,46.41759491,84.09999847,23,61,73,14.68416691,41.01013947,830.4343872,36.79999924,-1.391000032,37.77000046,8.81000042,20.82916641,967.8442993
15.1677084,26.23999977,7.237499714,242.6000061,43,5,46.05951691,85,23,67.80000305,74,13.01875019,38.76075363,790.6488647,34.56000137,-1.139999986,33.27500153,8.505167007,18.4078331,1333.74353
15.96000004,23.80416679,5.751666546,271.3800049,40,6,45.04158783,86.84999847,25,76.40000153,86.75,14.57958317,39.85061264,804.043457,33.72999954,-2.200000048,36.05999756,19.63416672,18.93066597,1218.988037
16.28812408,27.41166687,6.9375,243.6000061,38,5,46.06747055,84,23,66,74,16.94499969,43.5200119,833.3638306,37.50999832,-2.5,37.88899994,8.398333549,19.98999977,1105.729858
16.93870735,27.85333252,6.977833271,243.8999939,37,5,45.18168259,83,24,66,73,18.3876667,44.41543198,848.2717285,37.77999878,-3.75,41.21500015,8.553500175,20.20666695,978.4981079
15.56679153,26.10316658,5.876833439,270.4500122,45,6,46.47208023,105.6399994,28,80.5,73.94999695,16.64875031,43.93778992,806.5806885,33.64099884,-3.470000029,36.73299789,25.68966675,17.9034996,1126.796753
15.16125011,25.58016777,5.875,283.730011,47.09999847,6,47.266716,104.0199966,28,84.73000336,76,16.69375038,43.99969864,796.2388916,34.70599747,-3.49000001,38.20599747,25.05550003,18.31183434,1181.989136
13.92712498,20.53499985,8.284166336,499.7999878,99.44999695,1,92.72312164,284.5400085,5.070000172,13.23999977,269.7099915,16.17591667,55.00882339,505.1841431,29.01200104,-0.393999994,29.40600014,8.986666679,20.13500023,600.7647705
13.73375034,20.6938343,7.858000278,481.0700073,112.5999985,1,90.65367126,317.0400085,5,12,275.7099915,16.28533363,53.50240326,512.7035522,29.9090004,-1.017000079,30.61700058,9.18999958,20.53666687,656.989624
14.83358288,22.74233246,8.081666946,432.25,88,0,90.16766357,247.75,4,12,237.6999969,19.45166588,54.3344574,611.5004883,32.59999847,-2.880000114,35.15999985,8.973166466,23.13633347,604.9680176
