,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
1,0.008760915,0.962479833,-0.508704471,-0.191983398,-0.489539022,-0.133078257,-1.240468026,0.147829307,-0.158208648,0.794412653,0.149014225,-0.051907625,0.026435505,0.241386987,-0.17826896,0.119916565,0.017597092,0.030391827,0.014979994,-0.013208263
1,1.576238913,-1.140979229,-2.507570218,-0.936949711,-1.057958708,0.294381181,0.117104871,-0.345534378,0.108711013,0.322981429,-0.077681411,0.030345333,0.066879526,-0.277978802,0.2173884,0.091201022,0.005706491,0.02748194,0.027010947,0.080552536
1,-2.708102306,3.054572443,-0.420158566,1.640146514,0.406488125,0.326564678,-0.128720487,-0.457189345,0.055901814,-0.248447558,-0.018680979,-0.033500848,-0.158260503,0.240043257,-0.224252233,-0.099826025,-0.016161516,-0.002986256,-0.088376011,-0.017925496
1,0.022812252,-1.501617171,-1.776580652,-0.053427853,-0.123461522,0.330544777,0.190809489,-0.321013411,0.158971799,-0.024413594,0.200753825,-0.169551296,-0.163716992,0.420089515,-0.331467268,-0.132715528,-0.070986086,-0.046155678,0.013430773,-0.033726293
1,-0.564427788,-0.870239045,-0.875886517,0.767558473,0.531174716,0.071503507,0.330048778,-0.346384678,0.02753,-0.183193442,0.136957632,-0.198464634,-0.183613213,0.383327248,-0.281338328,-0.11766086,-0.103709044,-0.048707105,-0.004221513,-0.084272345
1,1.432867092,1.517298007,0.275448877,1.068125135,0.052928432,-0.24311928,-0.494193961,0.009849773,0.352914769,-0.223509089,-0.105871782,0.06203181,0.003310905,0.046677081,0.007877283,0.03229162,0.054940429,0.057207477,0.008283535,-0.013234224
1,-0.601629455,-0.372600826,-2.714787519,-1.622777275,-1.067897759,0.500665036,-0.323833223,-0.362437456,0.117600945,0.023792857,0.051057906,-0.014082384,-0.074522439,0.291811303,-0.27429849,-0.070217856,-0.022160241,0.03562296,0.029464962,-0.026335851
1,-1.2590044,0.214988776,-1.425561733,0.641974244,-0.055682298,0.459496384,0.242176047,-0.851621237,0.242101212,0.124029651,0.062863777,-0.032034425,-0.032591084,0.054434647,-0.124172674,-0.058620235,0.02183289,-0.005729351,-0.038675301,0.015457677
1,1.135390742,-1.716944262,-1.727081622,0.30382508,0.227491741,0.29972977,0.290615178,-0.611959226,0.193593314,0.026244961,0.114433139,-0.092649128,-0.076213479,0.180893889,-0.192842576,-0.037304905,-0.063959705,-0.02367674,0.019998728,-0.06920855
1,-1.481163417,1.573408101,-0.946655997,1.532614668,0.366089014,0.421708251,0.044476212,-0.419312915,0.055887491,-0.075943471,0.062307388,-0.091748755,-0.157398334,0.256077029,-0.240631207,-0.095726242,-0.040293342,-0.028338991,-0.028293869,-0.031826077
1,-0.339496474,-0.544179967,-0.958495209,1.043086259,0.61970983,0.174835268,0.302325546,-0.396875143,0.110334074,-0.045103132,0.150336984,-0.201174827,-0.165962488,0.320715668,-0.269668741,-0.08353735,-0.095606851,-0.062021378,-0.024458262,-0.082987886
1,-0.977694034,-0.297162968,-2.541876213,-1.649512859,-0.787008005,0.585978235,-0.371375182,-0.340838892,0.058514829,-0.015301201,0.074780342,-0.012222324,-0.085361703,0.363659804,-0.323848453,-0.083579061,-0.017856204,0.037652559,0.015685593,-0.038631676
1,-1.481163417,1.573408101,-0.946655997,1.532614668,0.366089014,0.421708251,0.044476212,-0.419312915,0.055887491,-0.075943471,0.062307388,-0.091748755,-0.157398334,0.256077029,-0.240631207,-0.095726242,-0.040293342,-0.028338991,-0.028293869,-0.031826077
1,-0.448348541,-1.344163787,-1.894913281,-0.256050357,-0.29458499,0.451615574,0.01870457,-0.35117521,0.127403843,-0.150119699,0.12888825,-0.099898661,-0.1393544,0.400327936,-0.356949351,-0.1335218,-0.057077055,-0.020585179,0.005948373,-0.092529528
1,-0.877836759,-1.188732488,-1.545967234,-0.567292898,0.068703411,0.343978116,0.488045383,-0.9742913,0.137613841,-0.181429959,0.074497825,-0.02668166,-0.099401221,0.255892331,-0.23709144,-0.033785606,-0.008949298,-0.001055428,-0.009850283,-0.076095415
1,-1.534383224,-0.877457935,-1.341259227,-0.696283897,0.321929677,0.393832962,0.319424978,-0.945347626,0.080658817,-0.212137513,0.037534705,0.025159108,-0.059673765,0.282811263,-0.242541792,-0.003116517,0.032494102,0.044670378,-0.01407248,-0.077519342
1,-1.630842789,-0.152636867,-1.920905712,-1.823639191,-0.312777836,0.610344724,-0.209509405,-0.821990845,0.169009336,0.336255406,0.089393806,0.036922591,-0.016410202,0.105656482,-0.122252043,0.096869354,0.034922134,0.039549418,-0.016447689,0.002962914
1,0.716338765,1.827383922,-2.534387225,-1.048772747,-0.023012749,0.105843675,1.172440025,-1.097483001,0.069225231,-0.307827718,0.009517045,0.03488582,-0.06248295,-0.061801234,0.053401187,0.023426972,-0.037008848,-0.006259075,0.012801659,0.061093997
1,1.857922526,0.780929965,-0.131113751,1.414025024,0.499891017,-0.197764921,-0.401099319,0.172602102,0.247154104,-0.049265555,-0.053241353,0.009702956,-0.024425296,0.012169063,0.022432809,0.029456183,0.009148459,0.012839193,-0.01162587,-0.022138211
1,1.246633985,1.825894081,0.514285029,0.555385584,-0.091280593,-0.304652913,-0.634832326,-0.083805642,0.491591742,-0.045749919,-0.007556622,0.037433566,-0.000235744,0.152087347,-0.025294677,0.078531338,0.086112553,0.080127185,0.102159549,0.001447244
1,1.665780071,1.700569409,-0.260613743,-0.16417542,-0.288556028,-0.184791744,-0.511706287,0.05057838,0.406460837,-0.192902602,-0.028691354,0.06230796,0.002670057,0.076104591,-0.009722959,0.062894435,0.042091459,0.048840694,0.06183908,-0.037857063
1,1.084211274,1.425309322,-0.035802155,2.019877659,0.531908141,-0.130941329,-0.488458731,0.116459921,0.005365095,0.138821336,-0.058026231,-0.003362658,-0.035293655,0.120806646,-0.067468598,0.005541748,0.048760533,0.018791792,-0.037584051,0.011896133
1,1.308611832,1.448948521,0.466947153,0.660974548,0.00760292,-0.222734897,-0.769943575,-0.087640303,0.563907256,0.062782677,0.007209863,0.033571271,0.013929972,0.137621967,-0.031035869,0.102279357,0.099084285,0.074651683,0.101020986,-0.005247691
1,0.77243009,1.947641463,0.604935149,0.840189484,-0.181592772,-0.288591665,-0.65792679,-0.125904411,0.342809735,0.013141294,-0.036285272,0.038808769,-0.009085287,0.125123372,-0.044430757,0.04811015,0.086033962,0.053087099,0.135636254,-0.017357243
1,1.135390742,-1.716944262,-1.727081622,0.30382508,0.227491741,0.29972977,0.290615178,-0.611959226,0.193593314,0.026244961,0.114433139,-0.092649128,-0.076213479,0.180893889,-0.192842576,-0.037304905,-0.063959705,-0.02367674,0.019998728,-0.06920855
1,-0.693620678,0.571301354,-1.203939087,0.509447138,0.07334766,0.235016519,0.295936895,-0.44371547,0.022514586,-0.147251924,0.046451009,-0.048466432,-0.104606531,0.262741031,-0.248069555,-0.096710089,-0.027285349,0.002866108,-0.03969318,-0.05383053
1,-1.923636997,-0.039585683,-1.848989656,-1.862340055,-0.185955756,0.643785554,-0.2734373,-0.772121186,0.171843987,0.305170818,0.086192099,0.044281037,-0.015299375,0.112123677,-0.120798402,0.101006528,0.034655856,0.047218516,-0.019332863,0.006602588
1,-1.228894559,1.349173792,-0.759166817,1.830108838,0.519405003,0.340326512,0.141252246,-0.476467192,0.076755474,-0.093445299,0.050287173,-0.120016401,-0.175137916,0.242952167,-0.220237943,-0.078684196,-0.045802171,-0.047194127,-0.010638441,-0.034525283
1,-1.2590044,0.214988776,-1.425561733,0.641974244,-0.055682298,0.459496384,0.242176047,-0.851621237,0.242101212,0.124029651,0.062863777,-0.032034425,-0.032591084,0.054434647,-0.124172674,-0.058620235,0.02183289,-0.005729351,-0.038675301,0.015457677
1,-0.015302692,-1.398908632,-2.049711818,-0.472023651,-0.261140547,0.439059095,0.071536895,-0.37876202,0.138152691,-0.138436019,0.167585711,-0.138500833,-0.154821107,0.404270851,-0.362054984,-0.129425869,-0.089395952,-0.046987564,0.008629841,-0.095877527
1,-0.930162652,-1.677326995,-1.41070197,-0.632283139,0.953071225,0.30743664,0.516423232,-0.86518163,0.036082486,-0.191489783,0.198534817,-0.1501798,-0.178037393,0.415460384,-0.312369757,-0.003160357,-0.04837247,-0.083105816,0.031902003,-0.129047622
1,0.601083031,2.882550022,0.515068207,2.765799521,0.408095522,-0.294054388,-0.246420693,0.339270854,0.377076274,0.057149404,-0.063882862,-0.145449198,-0.118484373,0.08670705,-0.01584776,-0.031541169,-0.006221944,-0.001458745,-0.039215442,0.038536953
1,-1.745428978,-1.506664834,-1.208697496,-0.598200687,1.243419629,0.449248109,0.197129744,-0.737258979,0.148591941,-0.180910807,0.238815119,-0.199245178,-0.194046913,0.436651811,-0.278019916,0.078970041,-0.035050069,-0.107009771,0.04727169,-0.137096375
1,1.321905647,1.398054796,0.461320158,0.661129395,-0.006163582,-0.231687866,-0.75843875,-0.096916405,0.526205073,0.062261232,0.005872908,0.038930811,0.014576897,0.158268638,-0.037561969,0.095003434,0.106357186,0.081713926,0.102830564,0.002719545
1,-3.180659058,-0.003330252,-0.497542119,-0.158582145,1.454144009,0.556944068,-0.218131459,-0.859954821,-0.062874225,-0.330561931,0.038245693,-0.008330413,-0.106666257,0.147949364,-0.080446451,0.060748911,-0.036987984,-0.023249573,-0.051053643,-0.061873531
1,-5.414381429,1.476676963,0.140533329,-1.243416663,2.765498858,0.713142766,-0.810296787,-0.412515734,-0.302628467,-0.150519656,0.024369488,0.091079866,-0.067991167,0.024068351,0.091266919,0.166624093,0.056489579,-0.048016836,-0.062961523,0.032287626
1,-2.062638303,-0.492920661,-1.369761752,-0.898545243,0.457637008,0.480372114,0.00930538,-1.068853066,0.005005666,-0.320947001,-0.021283652,0.118836053,-0.037412573,0.245422408,-0.200306999,0.018073669,0.055599119,0.073872754,-0.023848394,-0.058138627
1,-0.464165376,-0.310707204,-1.131670424,1.086072941,-0.046441822,0.29115577,0.139041858,-0.454864462,0.233958053,-0.065214278,0.012872898,-0.033018539,-0.074979935,0.236414737,-0.261201683,-0.092082596,0.014991858,0.019725991,-0.042366167,-0.065812568
1,-0.601629455,-0.372600826,-2.714787519,-1.622777275,-1.067897759,0.500665036,-0.323833223,-0.362437456,0.117600945,0.023792857,0.051057906,-0.014082384,-0.074522439,0.291811303,-0.27429849,-0.070217856,-0.022160241,0.03562296,0.029464962,-0.026335851
1,-1.2590044,0.214988776,-1.425561733,0.641974244,-0.055682298,0.459496384,0.242176047,-0.851621237,0.242101212,0.124029651,0.062863777,-0.032034425,-0.032591084,0.054434647,-0.124172674,-0.058620235,0.02183289,-0.005729351,-0.038675301,0.015457677
1,1.75710649,1.042554426,-0.433018538,0.780950569,0.071619626,-0.126484308,-0.44174767,0.221348893,0.208775297,0.045963486,-0.06037124,0.057834828,0.026400161,-0.019962949,0.035110165,0.052508759,0.038716134,0.040511869,0.029780576,-0.000599573
1,1.956035816,0.816858218,-0.641870553,0.708926391,0.163412737,-0.162400733,-0.339860772,0.235652815,0.208210907,-0.044142027,-0.0510182,0.04331935,0.00930673,-0.024969005,0.035098961,0.037210978,0.008558922,0.020006992,-0.016949558,-0.004085009
1,-1.987387486,2.224331248,-0.923596479,1.146875419,0.034586144,0.285780055,0.123428371,-0.373398213,-0.063294906,-0.242510161,-0.013874501,-0.019885023,-0.13034925,0.226928096,-0.225985447,-0.127444508,-0.030242741,0.006413499,-0.054099315,-0.033486919
1,1.048119651,-1.788476591,-1.438600881,0.894285937,0.305909968,0.270988842,0.307329677,-0.666072988,0.216933439,0.053514439,0.058531086,-0.048662095,-0.060853601,0.16690074,-0.17411325,-0.035174962,-0.013269345,0.00841609,0.014268831,-0.039489332
1,-1.757664633,2.204927302,-0.456143775,2.025482215,0.424077341,0.274192774,0.202063295,-0.546696704,-0.046068802,-0.206119934,-0.03332255,-0.059468196,-0.173134153,0.242139235,-0.207491766,-0.094744686,-0.013801059,-0.014597854,-0.019731792,-0.008918819
1,0.15837922,-0.034467841,-1.245081567,1.038023925,0.489580045,0.420498657,0.150788257,-0.772638133,0.12391192,0.013984544,0.0417759,0.012079467,-0.065329313,0.208214402,-0.221487475,-0.014221236,0.051239467,-0.005057691,0.029819428,-0.033184408
1,0.537900736,2.854173719,0.858128774,1.043685363,-0.166533141,-0.33099137,-0.547818378,-0.1243335,0.505579746,-0.129585008,-0.032445626,0.017388125,-0.059323819,0.119191703,-0.012844248,0.034928521,0.058613592,0.050843166,0.118960368,0.017379722
1,-0.693620678,0.571301354,-1.203939087,0.509447138,0.07334766,0.235016519,0.295936895,-0.44371547,0.022514586,-0.147251924,0.046451009,-0.048466432,-0.104606531,0.262741031,-0.248069555,-0.096710089,-0.027285349,0.002866108,-0.03969318,-0.05383053
1,0.504562243,0.264597712,-0.089974573,0.516172172,-0.390177044,-0.192117766,-1.217253655,-0.034166098,-0.095500787,0.637217997,0.033222528,0.013835658,0.056932429,0.053889272,-0.015334926,0.10786601,0.045398526,0.035892142,-0.002044553,0.017457497
1,-2.708102306,3.054572443,-0.420158566,1.640146514,0.406488125,0.326564678,-0.128720487,-0.457189345,0.055901814,-0.248447558,-0.018680979,-0.033500848,-0.158260503,0.240043257,-0.224252233,-0.099826025,-0.016161516,-0.002986256,-0.088376011,-0.017925496
1,0.537188289,-1.340147586,-1.549864777,0.738752793,0.327765918,0.342434674,0.181054863,-0.543053969,0.186975718,0.041608048,0.141806417,-0.128794492,-0.109968083,0.26610375,-0.273983704,-0.061692805,-0.053425291,-0.054415364,0.009439923,-0.08559093
1,-2.397264019,2.711042301,-0.896745757,1.083372048,0.036015996,0.289858935,0.013602627,-0.271042927,0.141514402,-0.175429579,0.013371522,-0.033386283,-0.125769569,0.255578521,-0.254695688,-0.098445484,-0.009953516,0.018714578,-0.087085136,-0.032716898
1,-1.441963724,0.449704812,-1.205447915,1.033423529,-0.012175458,0.493392712,-0.026363785,-0.694580813,0.170899602,0.022639454,0.058120959,-0.040970489,-0.063389461,0.153571355,-0.184522046,-0.098215004,0.017688053,-0.011049112,-0.033411713,0.008566308
1,0.583281145,0.942964947,-1.627423596,-0.237824698,0.186475301,0.255542183,0.398575404,-0.680253215,-0.013004394,0.159175667,0.099441486,0.013705197,-0.036228462,0.201295787,-0.176921663,0.062214766,0.015207962,0.035141423,0.05919973,0.000493038
1,-0.198570248,3.635951637,1.498669198,1.390486311,-0.505845524,-0.433860629,-0.867221051,-0.232452405,0.555048143,0.240031949,-0.014815055,-0.019675528,0.000226506,0.154235569,-0.083566502,0.110731308,0.117703563,0.062345108,0.080714971,0.010029948
1,-4.54020245,1.057633967,-0.427019296,-1.039111355,2.488081369,0.679198623,-0.457170298,-0.44295036,-0.43412682,-0.144530742,0.037266541,0.071558193,-0.080498333,0.113848526,-0.022956162,0.085492103,0.027317291,-0.038967254,-0.019632179,0.004561961
1,0.008760915,0.962479833,-0.508704471,-0.191983398,-0.489539022,-0.133078257,-1.240468026,0.147829307,-0.158208648,0.794412653,0.149014225,-0.051907625,0.026435505,0.241386987,-0.17826896,0.119916565,0.017597092,0.030391827,0.014979994,-0.013208263
1,0.341392115,3.126062949,1.090510507,1.260474135,-0.247067919,-0.330315763,-0.666937308,-0.154804694,0.683565502,-0.081415731,-0.002743072,-0.037469455,-0.070508088,0.127527026,-0.013848939,0.072835079,0.058414121,0.033651358,0.096624512,0.016458667
1,1.481088566,1.21606439,0.039577704,0.340877408,-0.06468329,-0.109174078,-0.814528796,-0.045288543,0.487519605,-0.001474084,-0.020961571,0.070508292,0.031974934,0.093333961,-0.04219654,0.100648996,0.074215399,0.070466184,0.051466353,-0.039351709
1,1.556589431,-1.388378714,-2.510072663,-0.311838214,-0.247956971,0.309484457,0.253428908,-0.507737182,0.372110773,-0.004960816,0.077591421,-0.063634991,-0.047612512,0.052564502,-0.071672183,-0.014473515,-0.044167446,-0.018408788,0.043723818,-0.015830296
1,0.537188289,-1.340147586,-1.549864777,0.738752793,0.327765918,0.342434674,0.181054863,-0.543053969,0.186975718,0.041608048,0.141806417,-0.128794492,-0.109968083,0.26610375,-0.273983704,-0.061692805,-0.053425291,-0.054415364,0.009439923,-0.08559093
1,-0.682587027,-0.854099593,-1.19472629,0.525180181,0.458850246,0.301826997,0.558061275,-1.083367477,0.181015613,0.000859554,0.060750374,-0.02723817,-0.078053915,0.182732806,-0.213753769,-0.007029888,0.003305266,0.009717061,-0.022458217,-0.076545726
1,-3.110486619,-0.031560221,-1.156330724,-0.934759628,-0.513388197,0.44123095,-0.251714893,-0.486728141,0.085531686,0.113560575,-0.000369186,0.060200941,0.02070222,-0.046795346,-0.046465439,0.078077118,0.026375165,-0.001004362,-0.034802154,-0.003898798
1,-0.782243519,0.813414459,-0.170126751,-0.196554588,0.097488363,-0.194579575,-0.430308603,-0.735708181,-0.233733171,0.852948883,0.100933843,0.020378561,0.06068546,0.045192869,-0.049100895,0.181295725,0.047152556,0.053331079,0.014284152,0.014899508
1,-1.016164599,1.610596738,0.072666713,-0.31252331,0.145822835,0.004903167,-0.839290375,-1.079124942,-0.349500773,0.987759866,0.136057648,0.07375274,0.080795476,0.022222557,-0.015915532,0.226775371,0.073448425,0.052513059,0.022739116,0.050900481
1,-0.887394545,5.236434784,3.308025971,-3.004002171,-2.001074492,0.727562902,0.094642055,-0.10798056,0.963849584,-0.290948143,0.256233616,-0.183642826,-0.168171578,0.377771306,-0.259163145,0.114883656,0.231037416,-0.262083496,0.238926994,0.018228386
1,-2.086536369,2.399671424,-0.977455727,1.051200473,-0.013321839,0.280326919,0.090300078,-0.333624354,0.007174252,-0.211461537,-0.003528143,-0.017012504,-0.124877689,0.233219468,-0.231432559,-0.122755155,-0.0186359,0.01337075,-0.067216257,-0.024073545
1,-2.32997926,0.430041497,-1.091790001,-1.642272661,0.858788018,0.348123931,-0.049423021,-0.782262243,-0.371416268,0.325023062,0.083556862,0.0606806,0.004026242,0.11340848,-0.137159425,0.066225498,0.053821408,-0.020269236,-0.00887069,0.002811087
1,-1.164623151,0.256144749,-1.041474981,1.40695071,-0.074874401,0.381774297,-0.100904011,-0.356515563,0.189207831,-0.084070812,0.063230133,-0.102062277,-0.1116597,0.288152402,-0.300742459,-0.14416149,-0.017515784,-0.028168484,-0.068845241,-0.047745183
1,-1.3359737,-0.641881882,-0.32052106,1.114434262,0.808025414,-0.163572219,0.339037498,-0.30300354,-0.028455749,-0.283034961,0.067797961,-0.16490217,-0.20791477,0.454873336,-0.293172696,-0.127280992,-0.066619484,-0.010804521,-0.001953966,-0.069997678
1,-5.649672336,5.238455626,0.588810775,-0.904103166,0.797242561,0.257639025,-1.167475998,-0.229777561,-0.734124703,0.699292876,0.245748599,-0.05223006,-0.077388466,0.286030775,-0.210475157,0.175928267,-0.066111464,-0.0200887,0.005720307,0.030630919
1,-1.241238305,-0.958315864,-1.748356076,-0.719666987,-0.042084717,0.555067333,0.017554153,-0.82699938,0.222912331,0.029553371,0.106369975,-0.016629394,-0.068429409,0.269213266,-0.263558007,0.019323528,-0.003339704,0.031603831,-0.001996458,-0.080369559
1,-0.295364627,3.143789289,-1.339812132,0.1613635,-0.328143571,0.230677893,0.392722428,-0.72540328,-0.146553854,-0.02330861,-0.034600405,0.087151494,-0.026601457,0.033895242,-0.048573873,0.065505241,0.023053941,0.045923776,0.019271222,0.025286631
1,-1.677443348,1.329734856,0.794257145,0.120590116,0.056257266,-0.107187152,-0.862623217,-0.986595581,-0.0265755,0.954419755,0.136592782,0.018924912,0.058316095,0.059699195,-0.049361015,0.280244813,0.084718588,0.050464542,-0.044391211,-4.66E-05
1,-0.787586417,0.93239892,-0.705553098,1.903514478,0.686703126,0.265850002,0.281190192,-0.518507387,0.091199593,-0.081461664,0.047939016,-0.129567986,-0.171982554,0.244307975,-0.220594825,-0.081882153,-0.032354138,-0.056580213,-0.006099242,-0.032230487
1,-1.785272409,-1.349403353,-1.282569524,-0.586677529,0.984581114,0.468533636,0.114583352,-0.723434152,0.129702453,-0.135090057,0.194019266,-0.157132046,-0.144664562,0.323606473,-0.230110871,0.024511005,-0.027478575,-0.096279895,-0.007095232,-0.10225519
1,-2.708102306,3.054572443,-0.420158566,1.640146514,0.406488125,0.326564678,-0.128720487,-0.457189345,0.055901814,-0.248447558,-0.018680979,-0.033500848,-0.158260503,0.240043257,-0.224252233,-0.099826025,-0.016161516,-0.002986256,-0.088376011,-0.017925496
1,-1.463627302,-0.905820293,-1.470342344,-0.86707328,0.067562829,0.401442461,0.327998475,-0.953590126,0.090202622,-0.202794653,0.026859885,0.043425676,-0.054316304,0.297479998,-0.262857441,-0.002418923,0.03332036,0.064672707,-0.013174278,-0.072736197
1,-1.164623151,0.256144749,-1.041474981,1.40695071,-0.074874401,0.381774297,-0.100904011,-0.356515563,0.189207831,-0.084070812,0.063230133,-0.102062277,-0.1116597,0.288152402,-0.300742459,-0.14416149,-0.017515784,-0.028168484,-0.068845241,-0.047745183
1,-3.521841423,0.382569348,-0.495238821,2.470224655,0.214716713,0.71473656,-0.024994952,-0.576078895,0.152349842,-0.217865619,-0.061963735,-0.071566555,-0.081899661,0.092732664,-0.135391476,-0.169202113,0.070904542,-0.051373268,-0.037889438,0.024074852
1,-0.723438237,-1.728119759,-1.735799761,-0.387547229,0.291224184,0.407248826,0.425251941,-0.8596683,0.151855692,-0.009861645,0.168592091,-0.123892552,-0.131824137,0.303819957,-0.281801673,-0.010116647,-0.059023681,-0.042629136,0.041624909,-0.110208639
1,-2.840324803,-4.115485376,0.262590466,0.204613106,-1.702634139,-0.533078185,0.217339594,-0.3791586,-0.290297531,-0.134057747,0.066255771,-0.011752982,-0.009338827,0.115202153,-0.102011247,0.12608698,-0.032525501,-0.072963776,0.019737688,-0.088147151
1,1.11211446,-0.899555651,-2.451505633,-0.131525104,-0.219813912,0.494008739,0.124486081,-0.519963717,0.343464665,0.040724121,0.053763606,-0.011044126,-0.024846671,0.043727628,-0.106894265,-0.027731097,-0.021926263,0.006027897,0.024551756,-0.020480028
1,-3.842974347,-3.878480571,0.571146713,0.160369124,-1.116486664,-0.462439146,0.046532155,-0.083261594,-0.316384032,-0.266949237,0.029736217,0.009712606,-0.026837917,0.047374374,-0.005955654,0.136921118,-0.03749762,-0.08557487,0.015257266,-0.047734664
1,1.327169496,-2.036759189,-1.516054614,0.584690519,0.275318082,0.207183655,0.370062817,-0.680685116,0.164978703,0.048127648,0.079521119,-0.066442631,-0.064131035,0.176998169,-0.184149507,-0.025367476,-0.036481103,-0.006644382,0.022125644,-0.059667937
1,-1.022435238,0.11857146,-0.85804516,1.733770132,0.032640819,0.316550818,-0.038350709,-0.39195971,0.198979054,-0.049627589,0.056010305,-0.134968541,-0.127907921,0.255777314,-0.265491491,-0.109966089,-0.040127583,-0.036848291,-0.05746291,-0.056553824
1,0.77243009,1.947641463,0.604935149,0.840189484,-0.181592772,-0.288591665,-0.65792679,-0.125904411,0.342809735,0.013141294,-0.036285272,0.038808769,-0.009085287,0.125123372,-0.044430757,0.04811015,0.086033962,0.053087099,0.135636254,-0.017357243
1,-1.6785202,-1.279423375,-1.04312477,-0.619986567,1.040901319,0.27599294,0.419830509,-0.758202888,0.044311902,-0.372691908,0.166414827,-0.164210342,-0.185636335,0.381500288,-0.238664553,-0.001207054,-0.03899329,-0.104103582,-0.000763807,-0.107540934
1,0.229087345,-0.586265581,-1.520828423,-0.891274307,-0.592658027,0.082673706,0.066077287,-0.447178844,-0.174294125,0.208934801,0.040447203,-0.026152259,-0.033275768,0.104524151,-0.083821648,0.037779713,-0.002661716,-0.020260906,0.057999794,-0.012328561
1,-0.761110264,-0.191481928,-2.40757994,-1.58224098,-1.044904619,0.549774757,-0.374981523,-0.334166888,-0.024763257,0.19754179,0.03305053,0.036257285,-0.030837152,0.254988198,-0.251329417,-0.045910686,0.016071344,0.063880679,0.014523485,-0.012705606
1,-0.432188179,6.223875011,-1.06297944,1.173666883,-0.730468465,-0.280057971,0.645462976,-0.001082513,-0.29322556,-0.199391659,-0.118259332,0.001547528,-0.054120482,-0.073890283,0.057874286,0.026899375,-0.037480921,0.003946465,-0.022459417,0.057128439
1,3.670819357,-5.039134972,0.481691181,-0.744042251,-0.763741849,0.728589418,0.502948955,0.364657043,-0.521131685,-0.104101639,-0.165938609,0.075750426,0.052112416,0.023202624,0.045915919,-0.064796032,-0.00445457,0.09571936,-0.026592246,-0.024023473
1,-1.936256932,-1.408178022,-1.04297381,-0.194364629,1.384151852,0.448438435,0.171642699,-0.683205836,0.160368178,-0.184563855,0.25502844,-0.235614411,-0.212699763,0.438802505,-0.247835353,0.053531352,-0.042545442,-0.117674926,0.031996519,-0.097673489
1,1.084211274,1.425309322,-0.035802155,2.019877659,0.531908141,-0.130941329,-0.488458731,0.116459921,0.005365095,0.138821336,-0.058026231,-0.003362658,-0.035293655,0.120806646,-0.067468598,0.005541748,0.048760533,0.018791792,-0.037584051,0.011896133
1,0.481662024,6.413433808,-1.56415984,0.630705823,-1.258703718,-0.317807147,0.20039757,0.776257112,-0.15356876,0.208308377,-0.150876351,0.022783923,0.0693553,-0.352539515,0.275011202,0.135672393,-0.015876388,0.019451703,-0.006788369,0.133827356
1,-1.347194399,1.228438891,0.526739203,0.096268415,-0.065995636,-0.120106729,-0.753051585,-0.925734075,-0.093006727,0.962256055,0.125184718,0.015906384,0.062768426,0.019735618,-0.016421844,0.256898117,0.061455663,0.057038295,-0.018989872,0.011895684
1,-4.86391139,1.392930172,-0.331909834,-0.932750111,2.262025175,0.781764473,-0.611378189,-0.442404444,0.003231773,-0.311446851,0.065062312,0.008872199,-0.114334108,0.107199862,0.033244547,0.143890618,0.004653077,-0.0311711,-0.059699361,-0.003417559
1,0.609677244,-1.114239898,-2.756567461,-1.511579089,-0.945098622,0.482620567,0.069357464,-0.246059883,0.20279767,-0.005722119,0.139432168,-0.143235474,-0.125984678,0.269190836,-0.209180603,-0.125166114,-0.086468574,-0.027368615,0.026433765,-7.78E-06
1,-1.195868977,-0.214121999,-2.495540736,-1.582488373,-0.613515138,0.563396718,-0.403489435,-0.372753312,0.065958394,-0.033100418,0.086579521,-0.014711525,-0.092715346,0.369906453,-0.32451649,-0.074110264,-0.020388075,0.030502205,0.014569342,-0.044776709
1,-0.198551731,-0.720342673,-0.934941022,0.9602774,0.634843036,0.118126828,0.350884522,-0.395778351,0.089497997,-0.03746768,0.156194821,-0.210099944,-0.163245928,0.31763565,-0.273589111,-0.088739102,-0.096433732,-0.076163247,-0.031840066,-0.089925291
1,-1.10332142,-0.987767728,-1.823722579,-0.790748668,-0.118013663,0.539085629,0.049991071,-0.712577512,0.237854318,0.034817971,0.118607742,-0.032438439,-0.077249971,0.320410086,-0.300233885,-0.002727068,-0.006573275,0.039724054,-0.005873939,-0.081708118
1,1.135417395,2.355911261,0.075047851,0.384895388,-0.217646159,-0.107582427,-0.725688968,0.006841905,0.589461533,-0.116134258,0.015375698,0.023411643,-0.008888026,0.134177174,-0.060403756,0.076166653,0.053191321,0.051743255,0.10280114,-0.030389185
1,-1.481163417,1.573408101,-0.946655997,1.532614668,0.366089014,0.421708251,0.044476212,-0.419312915,0.055887491,-0.075943471,0.062307388,-0.091748755,-0.157398334,0.256077029,-0.240631207,-0.095726242,-0.040293342,-0.028338991,-0.028293869,-0.031826077
1,1.603706047,1.060956035,0.171712267,0.472526024,0.03967684,-0.135675285,-0.834887416,-0.162201473,0.383026282,-0.013108015,-0.037457282,0.09283108,0.0304309,0.084097956,-0.020508883,0.108912458,0.075699785,0.072649426,0.049545154,-0.033893731
